url,icpsr,publication_date,has_replication
https://www.aeaweb.org/articles?id=10.1257/jep.32.1.97,http://doi.org/10.3886/E114008V1,Winter 2018,True
https://www.aeaweb.org/articles?id=10.1257/jep.32.1.121,,Winter 2018,False
https://www.aeaweb.org/articles?id=10.1257/jep.32.1.135,,Winter 2018,False
https://www.aeaweb.org/articles?id=10.1257/jep.32.1.155,,Winter 2018,False
https://www.aeaweb.org/articles?id=10.1257/jep.32.1.179,http://doi.org/10.3886/E114006V1,Winter 2018,True
https://www.aeaweb.org/articles?id=10.1257/jep.32.1.195,,Winter 2018,False
https://www.aeaweb.org/articles?id=10.1257/jep.32.1.211,,Winter 2018,False
https://www.aeaweb.org/articles?id=10.1257/jep.32.1.219,,Winter 2018,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.3,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.23,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.49,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.73,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.97,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.119,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.145,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.171,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.193,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.207,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.221,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.237,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.20.2.245,,Spring 2006,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.3,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.25,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.47,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.69,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.91,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.115,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.135,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.151,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.175,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.201,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.217,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.229,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.237,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.239,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.21.4.243,,Fall 2007,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.3,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.25,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.45,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.63,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.81,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.103,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.121,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.145,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.169,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.193,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.213,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.239,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.255,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.15.2.263,,Spring 2001,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.1,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.3,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.23,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.44,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.69,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.94,http://doi.org/10.3886/E116392V1,Summer 2019,True
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.118,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.144,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.163,http://doi.org/10.3886/E116390V1,Summer 2019,True
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.185,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.202,http://doi.org/10.3886/E116391V1,Summer 2019,True
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.228,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.243,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.33.3.249,,Summer 2019,False
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.1,,Spring 2014,False
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.3,http://doi.org/10.3886/E113925V1,Spring 2014,True
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.29,http://doi.org/10.3886/E113924V1,Spring 2014,True
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.51,http://doi.org/10.3886/E113926V1,Spring 2014,True
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.75,,Spring 2014,False
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.99,http://doi.org/10.3886/E113927V1,Spring 2014,True
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.119,http://doi.org/10.3886/E113920V1,Spring 2014,True
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.143,,Spring 2014,False
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.153,http://doi.org/10.3886/E113921V1,Spring 2014,True
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.177,http://doi.org/10.3886/E113922V1,Spring 2014,True
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.197,,Spring 2014,False
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.213,,Spring 2014,False
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.221,http://doi.org/10.3886/E113923V1,Spring 2014,True
https://www.aeaweb.org/articles?id=10.1257/jep.28.2.227,,Spring 2014,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.i,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.3,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.23,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.45,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.63,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.85,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.111,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.131,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.149,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.169,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.191,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.209,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.221,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.233,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.243,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.9.2.247,,Spring 1995,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.1,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.3,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.31,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.55,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.75,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.94,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.122,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.145,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.170,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.196,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.222,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.1.240,,Winter 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.i,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.3,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.27,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.45,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.59,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.69,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.87,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.107,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.133,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.155,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.169,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.181,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.195,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.201,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.211,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.1.217,,Winter 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.i,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.3,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.11,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.31,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.49,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.65,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.85,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.99,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.119,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.137,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.149,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.153,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.167,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.181,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.195,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.203,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.207,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.211,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.4.217,,Fall 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.i,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.3,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.25,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.43,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.69,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.87,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.105,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.121,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.141,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.159,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.177,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.187,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.193,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.205,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.10.1.213,,Winter 1996,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.3,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.27,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.51,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.77,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.101,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.121,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.147,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.167,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.193,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.209,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.221,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.235,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.243,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.1.247,,Winter 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.i,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.3,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.23,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.41,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.67,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.89,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.115,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.135,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.139,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.147,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.153,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.157,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.173,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.193,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.205,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.217,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.227,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.235,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.243,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.13.3.275,,Summer 1999,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.1,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.3,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.17,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.45,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.65,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.87,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.105,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.121,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.141,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.165,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.187,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.211,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.219,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.223,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.27.4.227,,Fall 2013,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.i,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.3,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.7,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.11,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.29,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.37,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.59,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.73,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.87,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.101,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.121,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.155,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.161,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.179,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.185,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.193,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.1.1.197,,Summer 1987,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.i,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.3,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.23,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.43,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.59,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.61,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.65,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.73,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.79,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.101,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.117,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.133,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.159,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.179,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.191,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.199,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.207,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.6.3.213,,Summer 1992,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.i,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.3,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.11,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.27,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.47,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.65,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.87,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.93,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.113,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.135,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.153,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.175,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.185,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.195,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.211,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.223,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.231,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.235,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.7.4.242,,Fall 1993,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.i,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.3,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.25,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.49,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.69,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.95,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.119,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.147,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.175,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.191,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.211,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.231,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.239,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.23.4.241,,Fall 2009,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.1,,Spring 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.3,,Spring 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.24,http://doi.org/10.3886/E117331V1,Spring 2020,True
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.49,,Spring 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.68,,Spring 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.90,http://doi.org/10.3886/E119303V1,Spring 2020,True
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.119,,Spring 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.143,http://doi.org/10.3886/E117882V1,Spring 2020,True
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.172,http://doi.org/10.3886/E117970V1,Spring 2020,True
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.192,,Spring 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.215,,Spring 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.34.2.237,,Spring 2020,False
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.1,,Winter 2015,False
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.3,http://doi.org/10.3886/E113943V1,Winter 2015,True
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.29,http://doi.org/10.3886/E113942V1,Winter 2015,True
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.47,http://doi.org/10.3886/E113944V1,Winter 2015,True
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.67,,Winter 2015,False
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.89,http://doi.org/10.3886/E113945V1,Winter 2015,True
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.115,,Winter 2015,False
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.139,http://doi.org/10.3886/E113940V1,Winter 2015,True
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.163,http://doi.org/10.3886/E113941V1,Winter 2015,True
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.181,,Winter 2015,False
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.193,,Winter 2015,False
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.207,,Winter 2015,False
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.215,,Winter 2015,False
https://www.aeaweb.org/articles?id=10.1257/jep.29.1.217,,Winter 2015,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.i,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.3,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.23,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.37,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.41,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.51,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.79,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.91,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.99,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.107,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.129,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.141,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.153,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.165,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.175,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.179,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.3.3.185,,Summer 1989,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.i,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.3,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.23,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.49,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.75,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.101,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.123,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.141,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.165,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.189,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.203,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.217,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.225,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.231,,Fall 2000,False
https://www.aeaweb.org/articles?id=10.1257/jep.14.4.239,,Fall 2000,False
